_id,station_id,restaurants
ObjectId("5e5070af2aac9732f4131ad0"),157,"[{"name":"Uglyduckling","image_url":"https://s3-media3.fl.yelpcdn.com/bphoto/sCDU8uosDuxp26wjxq4p4g/o.jpg","rating":4,"display_address":"166 Smith St","display_phone":"(718) 451-3825","url":"https://www.yelp.com/biz/uglyduckling-brooklyn?adjust_creative=erYscGq0vg3hvS2O9z1dyw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=erYscGq0vg3hvS2O9z1dyw"},{"name":"Lillo Cucina Italiana","image_url":"https://s3-media3.fl.yelpcdn.com/bphoto/b2MP6R0g_sfFpnLRnQSduA/o.jpg","rating":5,"display_address":"331 Henry St","display_phone":"(347) 763-0899","url":"https://www.yelp.com/biz/lillo-cucina-italiana-brooklyn?adjust_creative=erYscGq0vg3hvS2O9z1dyw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=erYscGq0vg3hvS2O9z1dyw"},{"name":"Libertador Steakhouse - Brooklyn","image_url":"https://s3-media4.fl.yelpcdn.com/bphoto/BbJz08e2z8foHsdXMs022A/o.jpg","rating":4,"display_address":"404 Henry St","display_phone":"(347) 689-3122","url":"https://www.yelp.com/biz/libertador-steakhouse-brooklyn-brooklyn?adjust_creative=erYscGq0vg3hvS2O9z1dyw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=erYscGq0vg3hvS2O9z1dyw"}]"
ObjectId("5e5070af2aac9732f4131ad1"),161,"[{"name":"Top Thai Vintage","image_url":"https://s3-media3.fl.yelpcdn.com/bphoto/-ZoEVVSfXiLLw8NLKSF9BA/o.jpg","rating":5,"display_address":"55 Carmine St","display_phone":"(646) 609-2272","url":"https://www.yelp.com/biz/top-thai-vintage-new-york-2?adjust_creative=erYscGq0vg3hvS2O9z1dyw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=erYscGq0vg3hvS2O9z1dyw"},{"name":"Amélie","image_url":"https://s3-media4.fl.yelpcdn.com/bphoto/cSDgVuPMnJgMLTrTNSEXug/o.jpg","rating":4.5,"display_address":"22 W 8th St","display_phone":"(212) 533-2962","url":"https://www.yelp.com/biz/am%C3%A9lie-new-york?adjust_creative=erYscGq0vg3hvS2O9z1dyw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=erYscGq0vg3hvS2O9z1dyw"},{"name":"Carroll Place","image_url":"https://s3-media4.fl.yelpcdn.com/bphoto/_Qm18-9bCU4ZNFsXHCkl_g/o.jpg","rating":4,"display_address":"157 Bleecker St","display_phone":"(212) 260-1700","url":"https://www.yelp.com/biz/carroll-place-new-york?adjust_creative=erYscGq0vg3hvS2O9z1dyw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=erYscGq0vg3hvS2O9z1dyw"}]"
ObjectId("5e5070af2aac9732f4131ad2"),164,"[{"name":"Barolo East","image_url":"https://s3-media2.fl.yelpcdn.com/bphoto/TwY9MDIfIiaOI0wi5tN1gA/o.jpg","rating":4.5,"display_address":"214 E 49th St","display_phone":"(212) 754-5710","url":"https://www.yelp.com/biz/barolo-east-new-york?adjust_creative=erYscGq0vg3hvS2O9z1dyw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=erYscGq0vg3hvS2O9z1dyw"},{"name":"Angeletto Restaurant","image_url":"https://s3-media4.fl.yelpcdn.com/bphoto/6uaxZoW81RMhxJ1-8XBHOA/o.jpg","rating":4.5,"display_address":"890 2nd Ave","display_phone":"(212) 235-1227","url":"https://www.yelp.com/biz/angeletto-restaurant-new-york?adjust_creative=erYscGq0vg3hvS2O9z1dyw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=erYscGq0vg3hvS2O9z1dyw"},{"name":"Osteria Delbianco","image_url":"https://s3-media4.fl.yelpcdn.com/bphoto/aagQkah_5EppkSf2LSqEeA/o.jpg","rating":4.5,"display_address":"22 East 49th St","display_phone":"(212) 838-5972","url":"https://www.yelp.com/biz/osteria-delbianco-new-york?adjust_creative=erYscGq0vg3hvS2O9z1dyw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=erYscGq0vg3hvS2O9z1dyw"}]"
ObjectId("5e5070af2aac9732f4131ad3"),167,"[{"name":"Osteria Delbianco","image_url":"https://s3-media4.fl.yelpcdn.com/bphoto/aagQkah_5EppkSf2LSqEeA/o.jpg","rating":4.5,"display_address":"22 East 49th St","display_phone":"(212) 838-5972","url":"https://www.yelp.com/biz/osteria-delbianco-new-york?adjust_creative=erYscGq0vg3hvS2O9z1dyw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=erYscGq0vg3hvS2O9z1dyw"},{"name":"Barolo East","image_url":"https://s3-media2.fl.yelpcdn.com/bphoto/TwY9MDIfIiaOI0wi5tN1gA/o.jpg","rating":4.5,"display_address":"214 E 49th St","display_phone":"(212) 754-5710","url":"https://www.yelp.com/biz/barolo-east-new-york?adjust_creative=erYscGq0vg3hvS2O9z1dyw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=erYscGq0vg3hvS2O9z1dyw"},{"name":"Ipanema Restaurant","image_url":"https://s3-media4.fl.yelpcdn.com/bphoto/p7A065ZhtvsgsnVEaOfMuQ/o.jpg","rating":4,"display_address":"43 W 46th St","display_phone":"(212) 730-5848","url":"https://www.yelp.com/biz/ipanema-restaurant-new-york?adjust_creative=erYscGq0vg3hvS2O9z1dyw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=erYscGq0vg3hvS2O9z1dyw"}]"
ObjectId("5e5070af2aac9732f4131ad4"),168,"[{"name":"Burger & Lobster","image_url":"https://s3-media3.fl.yelpcdn.com/bphoto/1rHd7F4zztAsScwzM0vDmw/o.jpg","rating":4,"display_address":"39 W 19th St","display_phone":"(646) 833-7532","url":"https://www.yelp.com/biz/burger-and-lobster-new-york-4?adjust_creative=erYscGq0vg3hvS2O9z1dyw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=erYscGq0vg3hvS2O9z1dyw"},{"name":"Basta Pasta","image_url":"https://s3-media4.fl.yelpcdn.com/bphoto/5x2oRB0iqCbwARNgZWKDsQ/o.jpg","rating":4,"display_address":"37 W 17th St","display_phone":"(212) 366-0888","url":"https://www.yelp.com/biz/basta-pasta-new-york?adjust_creative=erYscGq0vg3hvS2O9z1dyw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=erYscGq0vg3hvS2O9z1dyw"},{"name":"Thai Villa","image_url":"https://s3-media1.fl.yelpcdn.com/bphoto/OgCU9NPFIl8hF_04Zani9w/o.jpg","rating":4.5,"display_address":"5 E 19th St","display_phone":"(212) 802-9999","url":"https://www.yelp.com/biz/thai-villa-new-york-2?adjust_creative=erYscGq0vg3hvS2O9z1dyw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=erYscGq0vg3hvS2O9z1dyw"}]"
ObjectId("5e5070af2aac9732f4131ad5"),173,"[{"name":"The Ribbon","image_url":"https://s3-media4.fl.yelpcdn.com/bphoto/PAm9Ef5lUoe8N8c4oI6-fg/o.jpg","rating":4,"display_address":"220 West 44th St","display_phone":"(212) 944-2474","url":"https://www.yelp.com/biz/the-ribbon-new-york-5?adjust_creative=erYscGq0vg3hvS2O9z1dyw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=erYscGq0vg3hvS2O9z1dyw"},{"name":"Toloache 50","image_url":"https://s3-media4.fl.yelpcdn.com/bphoto/m5yGUnpSxMB0KaxgwwXMQA/o.jpg","rating":4,"display_address":"251 West 50th St","display_phone":"(212) 581-1818","url":"https://www.yelp.com/biz/toloache-50-new-york?adjust_creative=erYscGq0vg3hvS2O9z1dyw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=erYscGq0vg3hvS2O9z1dyw"},{"name":"Ipanema Restaurant","image_url":"https://s3-media4.fl.yelpcdn.com/bphoto/p7A065ZhtvsgsnVEaOfMuQ/o.jpg","rating":4,"display_address":"43 W 46th St","display_phone":"(212) 730-5848","url":"https://www.yelp.com/biz/ipanema-restaurant-new-york?adjust_creative=erYscGq0vg3hvS2O9z1dyw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=erYscGq0vg3hvS2O9z1dyw"}]"
ObjectId("5e5070af2aac9732f4131ad6"),174,"[{"name":"Dynasty Dim Sum","image_url":"https://s3-media2.fl.yelpcdn.com/bphoto/HrXSYy8Duph4K_91pLrFjA/o.jpg","rating":4,"display_address":"381 3rd Ave","display_phone":"(917) 265-8775","url":"https://www.yelp.com/biz/dynasty-dim-sum-new-york-2?adjust_creative=erYscGq0vg3hvS2O9z1dyw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=erYscGq0vg3hvS2O9z1dyw"},{"name":"Mi Noodle Bar","image_url":"https://s3-media2.fl.yelpcdn.com/bphoto/b6EQHHJrbwjPb5GKgQfzLg/o.jpg","rating":4.5,"display_address":"391 2nd Ave","display_phone":"(212) 381-9629","url":"https://www.yelp.com/biz/mi-noodle-bar-new-york?adjust_creative=erYscGq0vg3hvS2O9z1dyw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=erYscGq0vg3hvS2O9z1dyw"},{"name":"Pippali","image_url":"https://s3-media2.fl.yelpcdn.com/bphoto/kqeBc_ItizjF_qbQotpRKw/o.jpg","rating":4,"display_address":"129 E 27th St","display_phone":"(212) 689-1999","url":"https://www.yelp.com/biz/pippali-new-york?adjust_creative=erYscGq0vg3hvS2O9z1dyw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=erYscGq0vg3hvS2O9z1dyw"}]"
ObjectId("5e5070af2aac9732f4131ad7"),195,"[{"name":"Sauce & Barrel","image_url":"https://s3-media2.fl.yelpcdn.com/bphoto/7qrm4MdOPPcf9Xrc1prm8g/o.jpg","rating":4,"display_address":"97 Washington St","display_phone":"(212) 480-6800","url":"https://www.yelp.com/biz/sauce-and-barrel-new-york?adjust_creative=erYscGq0vg3hvS2O9z1dyw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=erYscGq0vg3hvS2O9z1dyw"},{"name":"Trinity Place","image_url":"https://s3-media3.fl.yelpcdn.com/bphoto/TdtcSLphiQ5FUuscFZKNuw/o.jpg","rating":4,"display_address":"115 Broadway","display_phone":"(212) 964-0939","url":"https://www.yelp.com/biz/trinity-place-new-york-3?adjust_creative=erYscGq0vg3hvS2O9z1dyw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=erYscGq0vg3hvS2O9z1dyw"},{"name":"GunBae","image_url":"https://s3-media2.fl.yelpcdn.com/bphoto/KxkF-jXz-aUw2B9ghw6Ytg/o.jpg","rating":4,"display_address":"67 Murray St","display_phone":"(212) 321-2500","url":"https://www.yelp.com/biz/gunbae-new-york?adjust_creative=erYscGq0vg3hvS2O9z1dyw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=erYscGq0vg3hvS2O9z1dyw"}]"
ObjectId("5e5070af2aac9732f4131ad8"),2000,"[{"name":"Atrium Dumbo","image_url":"https://s3-media3.fl.yelpcdn.com/bphoto/TAog5s7slOJ0778OGRzuWQ/o.jpg","rating":3.5,"display_address":"15 Main St","display_phone":"(718) 858-1095","url":"https://www.yelp.com/biz/atrium-dumbo-brooklyn?adjust_creative=erYscGq0vg3hvS2O9z1dyw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=erYscGq0vg3hvS2O9z1dyw"},{"name":"Westville Dumbo","image_url":"https://s3-media4.fl.yelpcdn.com/bphoto/y9agcxhbRPYMNzsk4b9Peg/o.jpg","rating":4,"display_address":"81 Washington St","display_phone":"(718) 618-5699","url":"https://www.yelp.com/biz/westville-dumbo-brooklyn?adjust_creative=erYscGq0vg3hvS2O9z1dyw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=erYscGq0vg3hvS2O9z1dyw"},{"name":"AlMar","image_url":"https://s3-media3.fl.yelpcdn.com/bphoto/_EoXWmBYT1-X--xHq0oUTw/o.jpg","rating":4,"display_address":"111 Front St","display_phone":"(718) 855-5288","url":"https://www.yelp.com/biz/almar-brooklyn-2?adjust_creative=erYscGq0vg3hvS2O9z1dyw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=erYscGq0vg3hvS2O9z1dyw"}]"
ObjectId("5e5070af2aac9732f4131ad9"),2002,"[{"name":"Salt + Charcoal","image_url":"https://s3-media3.fl.yelpcdn.com/bphoto/RDtbfJjYqtdpaKvTrRhh2A/o.jpg","rating":4,"display_address":"171 Grand St","display_phone":"(718) 782-2087","url":"https://www.yelp.com/biz/salt-charcoal-brooklyn?adjust_creative=erYscGq0vg3hvS2O9z1dyw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=erYscGq0vg3hvS2O9z1dyw"},{"name":"The Hive","image_url":"https://s3-media4.fl.yelpcdn.com/bphoto/jmQdpkQwh-oK5xogUed7lw/o.jpg","rating":4,"display_address":"119 Kent Ave","display_phone":"(929) 337-6409","url":"https://www.yelp.com/biz/the-hive-brooklyn-2?adjust_creative=erYscGq0vg3hvS2O9z1dyw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=erYscGq0vg3hvS2O9z1dyw"},{"name":"East Hae","image_url":"https://s3-media1.fl.yelpcdn.com/bphoto/sk0EkDetCvrwwaDlSLBx2A/o.jpg","rating":5,"display_address":"98 N 6th St","display_phone":"(929) 239-3421","url":"https://www.yelp.com/biz/east-hae-brooklyn?adjust_creative=erYscGq0vg3hvS2O9z1dyw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=erYscGq0vg3hvS2O9z1dyw"}]"
